pid,uptake_year,uptake_group
100096220,37,2
100096267,26,2
100096276,29,2
100096290,29,2
100096301,26,2
100096421,25,2
100096444,29,2
100096484,26,2
100096622,25,2
100096701,40,2
100096783,30,2
100096801,37,2
100096807,28,2
100096921,25,2
100096947,36,2
100096988,41,2
100097087,27,2
100097116,38,2
100097190,27,2
100097200,32,2
100097230,27,2
100097266,29,2
100097298,38,2
100097392,40,2
100097544,35,2
100097694,25,2
100097695,41,2
100097799,25,2
100097923,27,2
100097945,26,2
100098045,26,2
100098072,27,2
100098138,36,2
100098176,26,2
100098213,25,2
100098286,34,2
100098337,25,2
100098340,28,2
100098362,35,2
100098415,28,2
100098510,27,2
100098550,26,2
100098599,28,2
100098646,25,2
100098715,29,2
100098831,25,2
100098877,27,2
100098918,37,2
100099059,42,2
100099176,26,2
100099200,29,2
100099255,31,2
100099287,27,2
100099327,35,2
100099345,32,2
100099395,27,2
100099500,27,2
100099800,27,2
100099857,33,2
100099862,30,2
100100043,28,2
100100298,26,2
100100339,43,2
100100537,28,2
100100538,28,2
100100708,29,2
100100770,27,2
100100807,26,2
100100876,34,2
100100890,43,2
100100946,26,2
100101028,41,2
100101093,26,2
100101131,28,2
100101602,26,2
100101779,27,2
100101892,39,2
100101925,40,2
100102006,26,2
100102055,36,2
100102133,25,2
100102148,31,2
100102167,27,2
100102177,37,2
100102184,35,2
100102192,35,2
100102215,36,2
100102237,32,2
100102238,34,2
100102254,31,2
100102361,34,2
100102375,25,2
100102380,29,2
100102414,31,2
100102466,26,2
100102786,25,2
100102944,27,2
100103071,33,2
100103079,26,2
100103118,27,2
100103150,25,2
100103315,25,2
100103319,37,2
100103323,25,2
100103466,29,2
100103472,33,2
100103488,28,2
100103591,42,2
100103715,25,2
100103716,29,2
100103756,27,2
100104112,30,2
100104169,26,2
100104246,27,2
100104337,25,2
100104504,27,2
100104523,27,2
100104732,39,2
100104767,30,2
100104841,25,2
100105015,25,2
100105095,27,2
100105176,26,2
100105212,31,2
100105223,25,2
100105310,27,2
100105365,41,2
100105429,26,2
100105468,35,2
100105509,27,2
100105577,28,2
100105729,35,2
100105790,27,2
100105806,34,2
100105984,40,2
100106103,34,2
100106156,40,2
100106274,38,2
100106342,27,2
100106373,40,2
100106467,28,2
100106512,35,2
100106546,29,2
100106606,31,2
100106686,26,2
100106774,27,2
100106800,25,2
100106842,36,2
100106935,29,2
100107082,35,2
100107173,28,2
100107425,26,2
100107431,27,2
100107443,26,2
100107522,30,2
100107771,25,2
100107892,28,2
100107925,26,2
100107957,36,2
100108150,34,2
100108160,26,2
100108282,28,2
100108362,25,2
100108573,31,2
100108575,26,2
100108618,35,2
100108626,26,2
100108642,31,2
100108665,38,2
100108743,27,2
100108825,35,2
100108864,32,2
100108882,28,2
100109009,37,2
100109164,25,2
100109225,27,2
100109326,25,2
100109370,25,2
100109396,26,2
100109520,38,2
100109596,28,2
100109720,39,2
100109764,28,2
100109868,38,2
100109914,32,2
100110022,29,2
100110025,25,2
100110281,32,2
100110432,36,2
100110543,39,2
100110557,25,2
100110624,25,2
100110703,25,2
100110786,26,2
100110818,27,2
100110951,29,2
100111027,27,2
100111096,36,2
100111160,39,2
100111327,29,2
100111393,25,2
100111418,34,2
100111555,41,2
100111619,27,2
100111682,27,2
100111782,29,2
100111811,29,2
100111845,30,2
100111887,27,2
100111888,41,2
100111926,28,2
100111940,25,2
100111958,37,2
100111967,29,2
100111995,25,2
100112186,25,2
100112238,28,2
100112257,30,2
100112265,28,2
100112323,35,2
100112603,37,2
100112611,37,2
100112643,25,2
100112786,25,2
100112829,32,2
100112860,27,2
100112922,43,2
100112989,25,2
100112996,26,2
100113013,32,2
100113099,25,2
100113119,29,2
100113317,26,2
100113424,28,2
100113501,25,2
100113634,26,2
100113657,30,2
100113691,26,2
100113741,28,2
100113792,25,2
100113796,31,2
100113973,38,2
100113989,42,2
100113999,27,2
100114003,27,2
100114006,44,2
100114016,26,2
100114090,27,2
100114216,27,2
100114303,27,2
100114313,26,2
100114427,27,2
100114435,25,2
100114479,26,2
100114540,39,2
100114590,28,2
100114698,42,2
100114786,42,2
100114800,34,2
100114840,25,2
100114911,25,2
100114976,34,2
100114983,43,2
100114995,26,2
100115091,26,2
100115116,28,2
100115130,38,2
100115311,27,2
100115392,25,2
100115415,27,2
100115418,35,2
100115495,28,2
100115519,25,2
100115543,36,2
100115640,27,2
100115736,30,2
100115921,25,2
100115928,26,2
100116001,34,2
100116003,29,2
100116079,26,2
100116093,43,2
100116123,27,2
100116284,36,2
100116429,27,2
100116638,38,2
100116834,27,2
100116839,25,2
100116848,25,2
100116860,25,2
100116924,27,2
100116999,27,2
100117053,31,2
100117056,28,2
100117243,35,2
100117253,27,2
100117337,32,2
100117452,31,2
100117575,27,2
100117629,44,2
100117653,35,2
100117676,27,2
100117728,27,2
100117771,25,2
100117821,25,2
100117895,26,2
100117900,39,2
100118027,35,2
100118070,42,2
100118140,35,2
100118173,25,2
100118287,27,2
100118462,26,2
100118582,26,2
100118625,25,2
100118724,44,2
100118749,28,2
100118877,27,2
100118950,30,2
100119212,27,2
100119237,44,2
100119239,27,2
100119255,27,2
100119273,26,2
100119367,39,2
100119489,31,2
100119535,25,2
100119544,44,2
100119636,25,2
100119665,33,2
100119797,35,2
100119820,29,2
100119842,42,2
100119922,29,2
100119956,27,2
100119964,44,2
100120016,35,2
100120085,28,2
100120161,28,2
100120192,27,2
100120257,25,2
100120470,38,2
100120471,27,2
100120473,25,2
100120512,28,2
100120534,35,2
100120688,25,2
100120782,25,2
100120922,26,2
100120955,29,2
100120974,26,2
100120978,26,2
100120997,42,2
100121055,25,2
100121069,25,2
100121193,36,2
100121248,25,2
100121337,27,2
100121413,31,2
100121442,28,2
100121474,31,2
100121500,35,2
100121673,26,2
100121698,36,2
100121786,26,2
100121812,26,2
100121879,25,2
100121943,42,2
100121944,27,2
100122168,28,2
100122221,27,2
100122255,26,2
100122285,43,2
100122361,25,2
100122381,37,2
100122499,26,2
100122706,25,2
100122857,30,2
100122896,28,2
100122917,28,2
100122952,29,2
100122957,27,2
100122969,26,2
100123224,25,2
100123352,31,2
100123371,25,2
100123381,27,2
100123446,25,2
100123487,28,2
100123493,33,2
100123539,25,2
100123813,37,2
100123886,26,2
100123899,27,2
100123980,33,2
100124006,26,2
100124027,33,2
100124032,34,2
100124039,30,2
100124091,25,2
100124099,40,2
100124160,26,2
100124267,27,2
100124319,27,2
100124417,33,2
100124450,40,2
100124464,39,2
100124500,25,2
100124626,40,2
100124653,39,2
100124657,25,2
100124883,28,2
100124900,27,2
100125020,25,2
100125167,30,2
100125233,37,2
100125253,33,2
100125275,27,2
100125322,32,2
100125331,28,2
100125482,25,2
100125570,26,2
100125604,26,2
100125751,38,2
100125779,39,2
100125790,26,2
100125812,29,2
100125819,26,2
100125829,26,2
100125900,27,2
100126070,28,2
100126081,25,2
100126094,30,2
100126318,42,2
100126537,25,2
100126633,33,2
100126640,26,2
100126793,28,2
100126801,29,2
100126806,32,2
100126878,30,2
100127056,27,2
100127070,25,2
100127146,33,2
100127166,35,2
100127277,25,2
100127280,40,2
100127288,38,2
100127345,28,2
100127375,27,2
100127476,25,2
100127759,43,2
100127771,26,2
100127861,39,2
100127867,27,2
100127948,32,2
100128060,32,2
100128127,42,2
100128340,33,2
100128430,35,2
100128470,33,2
100128517,26,2
100128546,26,2
100128624,39,2
100128919,36,2
100128920,26,2
100128928,28,2
100129036,30,2
100129066,28,2
100129138,38,2
100129168,36,2
100129237,27,2
100129261,33,2
100129276,35,2
100129405,25,2
100129410,25,2
100129435,27,2
100129449,26,2
100129455,26,2
100129510,31,2
100129718,28,2
100129775,25,2
100129913,42,2
100129930,26,2
100129982,38,2
100130017,26,2
100130064,29,2
100130084,26,2
100130146,36,2
100130150,31,2
100130174,26,2
100130209,35,2
100130414,27,2
100130444,27,2
100130483,26,2
100130515,25,2
100130555,28,2
100130610,28,2
100130618,25,2
100130655,29,2
100130690,26,2
100130804,26,2
100130806,34,2
100130882,42,2
100130926,26,2
100130933,26,2
100131280,31,2
100131306,26,2
100131364,27,2
100131389,29,2
100131404,31,2
100131419,43,2
100131460,27,2
100131521,37,2
100131548,27,2
100131622,44,2
100131683,27,2
100131801,32,2
100131802,29,2
100131830,29,2
100131892,34,2
100131922,26,2
100131959,27,2
100132003,25,2
100132211,27,2
100132222,31,2
100132302,27,2
100132353,37,2
100132469,28,2
100132470,28,2
100132884,27,2
100132886,31,2
100132913,26,2
100132920,27,2
100133019,28,2
100133331,26,2
100133378,29,2
100133431,30,2
100133631,27,2
100133680,25,2
100133810,25,2
100133813,34,2
100133816,27,2
100133878,25,2
100133950,29,2
100133977,26,2
100134046,29,2
100134068,26,2
100134083,26,2
100134086,27,2
100134096,25,2
100134138,27,2
100134284,28,2
100134298,36,2
100134382,36,2
100134411,25,2
100134501,25,2
100134543,25,2
100134667,25,2
100134670,27,2
100134907,33,2
100134922,36,2
100135097,31,2
100135146,28,2
100135206,36,2
100135250,27,2
100135269,35,2
100135335,35,2
100135495,35,2
100135594,32,2
100135596,35,2
100135645,31,2
100135710,25,2
100135900,29,2
100136039,34,2
100136126,30,2
100136250,27,2
100136277,26,2
100136302,26,2
100136309,28,2
100136339,39,2
100136622,30,2
100136704,40,2
100136765,28,2
100136843,34,2
100137055,38,2
100137088,27,2
100137183,25,2
100137359,41,2
100137368,26,2
100137411,28,2
100137575,37,2
100137651,25,2
100137734,26,2
100137889,39,2
100137942,41,2
100137951,26,2
100137955,29,2
100138066,27,2
100138079,27,2
100138089,36,2
100138208,38,2
100138233,37,2
100138314,37,2
100138355,35,2
100138438,27,2
100138453,26,2
100138468,28,2
100138474,25,2
100138520,25,2
100138573,26,2
100138608,27,2
100138739,37,2
100138766,27,2
100138829,30,2
100138965,40,2
100139020,25,2
100139026,28,2
100139072,28,2
100139073,25,2
100139117,26,2
100139185,27,2
100139203,40,2
100139205,27,2
100139241,30,2
100139268,32,2
100139290,41,2
100139371,27,2
100139437,27,2
100139517,44,2
100139553,30,2
100139565,25,2
100139580,31,2
100139605,29,2
100139615,33,2
100139833,27,2
100139976,30,2
100140011,26,2
100140020,25,2
100140033,35,2
100140166,27,2
100140194,29,2
100140268,25,2
100140317,26,2
100140373,30,2
100140393,25,2
100140457,25,2
100140627,27,2
100140648,25,2
100140663,34,2
100140699,40,2
100140822,39,2
100140976,25,2
100140986,27,2
100141076,34,2
100141092,26,2
100141115,27,2
100141179,28,2
100141182,28,2
100141332,34,2
100141448,25,2
100141461,31,2
100141570,25,2
100141665,42,2
100141666,36,2
100141925,32,2
100141958,25,2
100142009,40,2
100142018,26,2
100142095,25,2
100142156,27,2
100142168,28,2
100142319,26,2
100142354,27,2
100142553,27,2
100142578,32,2
100142694,28,2
100142727,33,2
100142752,26,2
100142834,25,2
100142860,27,2
100142986,39,2
100143066,26,2
100143080,30,2
100143087,28,2
100143129,30,2
100143260,25,2
100143302,26,2
100143351,37,2
100143367,25,2
100143459,31,2
100143475,32,2
100143544,25,2
100143547,41,2
100143599,25,2
100143608,26,2
100143678,27,2
100143774,43,2
100143793,29,2
100143881,39,2
100143883,25,2
100143923,43,2
100144068,27,2
100144128,27,2
100144167,27,2
100144399,27,2
100144507,30,2
100144639,25,2
100144696,28,2
100144745,27,2
100144761,28,2
100144911,25,2
100145120,32,2
100145181,31,2
100145182,33,2
100145231,27,2
100145323,28,2
100145336,35,2
100145351,26,2
100145401,30,2
100145415,41,2
100145426,35,2
100145493,28,2
100145501,38,2
100145588,30,2
100145591,34,2
100145646,28,2
100145681,38,2
100145832,25,2
100145877,27,2
100146040,28,2
100146091,25,2
100146096,35,2
100146155,37,2
100146158,28,2
100146177,26,2
100146190,27,2
100146258,27,2
100146324,31,2
100146336,27,2
100146341,29,2
100146405,25,2
100146411,28,2
100146449,26,2
100146450,33,2
100146620,31,2
100146648,26,2
100146664,31,2
100146738,43,2
100147040,31,2
100147137,26,2
100147162,26,2
100147207,40,2
100147239,25,2
100147359,27,2
100147371,25,2
100147399,32,2
100147457,38,2
100147460,31,2
100147879,44,2
100147916,28,2
100147970,38,2
100148015,34,2
100148022,27,2
100148090,34,2
100148103,39,2
100148152,26,2
100148236,31,2
100148251,26,2
100148389,31,2
100148547,43,2
100148560,28,2
100148565,26,2
100148689,27,2
100149006,27,2
100149019,27,2
100149136,25,2
100149315,26,2
100149392,33,2
100149544,36,2
100149559,39,2
100149687,29,2
100149829,35,2
100149870,26,2
100149878,27,2
100149918,29,2
100149962,33,2
100150107,28,2
100150182,33,2
100150207,25,2
100150214,44,2
100150245,25,2
100150262,29,2
100150383,32,2
100150420,38,2
100150454,29,2
100150670,27,2
100150671,28,2
100150794,28,2
100150807,27,2
100151081,28,2
100151117,28,2
100151120,38,2
100151167,36,2
100151299,28,2
100151312,39,2
100151348,26,2
100151399,37,2
100151429,25,2
100151466,28,2
100151497,25,2
100151554,33,2
100151637,26,2
100151678,33,2
100151680,33,2
100151747,25,2
100151748,29,2
100151754,26,2
100151820,40,2
100151914,44,2
100151928,27,2
100151947,27,2
100151978,26,2
100152101,26,2
100152218,25,2
100152226,25,2
100152310,29,2
100152366,32,2
100152568,33,2
100152592,25,2
100152594,27,2
100152614,26,2
100152789,39,2
100152825,26,2
100152891,25,2
100152942,41,2
100152955,25,2
100152960,29,2
100153037,25,2
100153047,28,2
100153119,44,2
100153242,25,2
100153404,27,2
100153442,25,2
100153460,25,2
100153477,30,2
100153503,25,2
100153513,25,2
100153531,29,2
100153588,27,2
100153592,27,2
100153679,30,2
100153697,41,2
100153845,36,2
100153858,28,2
100153887,27,2
100153925,25,2
100153941,26,2
100154011,37,2
100154055,29,2
100154180,25,2
100154274,25,2
100154330,25,2
100154342,27,2
100154395,35,2
100154450,26,2
100154496,26,2
100154789,25,2
100154809,27,2
100154840,25,2
100154933,32,2
100155019,39,2
100155036,44,2
100155099,33,2
100155107,35,2
100155180,31,2
100155201,41,2
100155211,34,2
100155237,44,2
100155252,36,2
100155292,34,2
100155504,28,2
100155518,37,2
100155538,34,2
100155568,25,2
100155574,28,2
100155653,29,2
100155673,40,2
100156064,26,2
100156127,25,2
100156142,25,2
100156143,35,2
100156270,26,2
100156289,31,2
100156325,25,2
100156336,28,2
